"","TLID","FEDIRP","FENAME","FETYPE","FEDIRS","FRADDL","TOADDL","FRADDR","TOADDR","p","geometry","ID"
"1374",184644702,"N","Arkadiou","St",NA,3900,3998,3901,3999,2,c(24.871488, 24.869964, 36.065711, 36.06572),1397
"1375",184644703,"N","Arkadiou","St",NA,3800,3898,3801,3899,2,c(24.873164, 24.871488, 36.06552, 36.065711),1398
"1376",184644704,"N","Polvo","St",NA,2500,2598,2501,2599,2,c(24.871464, 24.871488, 36.06482, 36.065711),1399
"1377",184644705,"N","Utmana","St",NA,3000,3098,3001,3099,2,c(24.874664, 24.874764, 36.06922, 36.07022),1400
"1378",184644706,"N","Utmana","St",NA,2900,2998,2901,2999,2,c(24.874764, 24.874664, 36.06832, 36.06922),1401
"1379",184644707,"N","Estos","St",NA,2700,2780,2701,2781,2,c(24.873164, 24.873264, 36.06642, 36.06712),1402
"1380",184644708,"N","Estos","St",NA,2600,2698,2601,2699,2,c(24.873164, 24.873164, 36.06552, 36.06642),1403
"1381",184644709,"N","Arkadou","St",NA,3700,3798,3701,3711,2,c(24.874764, 24.873164, 36.06642, 36.06642),1404
"1382",184644710,"N","Arkadiou","St",NA,3700,3798,3701,3799,2,c(24.874684, 24.873164, 36.065494, 36.06552),1405
"1383",184644711,"N","Estos","St",NA,2500,2598,2501,2599,2,c(24.873264, 24.873164, 36.06452, 36.06552),1406
"1384",184644712,"N","Utmana","St",NA,2800,2898,2801,2899,2,c(24.874764, 24.874764, 36.06732, 36.06832),1407
"1385",184644713,"N","Asiant","St",NA,3600,3698,3601,3699,2,c(24.876264, 24.874764, 36.06832, 36.06832),1408
"1386",184644714,"N","Utmana","St",NA,2700,2798,2701,2799,2,c(24.874764, 24.874764, 36.06642, 36.06732),1409
"1387",184644715,"N","Artakis","St",NA,3600,3698,3601,3699,2,c(24.876308, 24.874764, 36.067321, 36.06732),1410
"1388",184644716,"N","Utmana","St",NA,2600,2698,2601,2699,2,c(24.874684, 24.874764, 36.065494, 36.06642),1411
"1389",184644717,"N","Arkadou","St",NA,3600,3698,3601,3699,2,c(24.876364, 24.874764, 36.06642, 36.06642),1412
"1390",184644718,"N","Utmana","St",NA,2500,2598,2501,2599,2,c(24.874697, 24.874684, 36.064527, 36.065494),1413
"1391",184644719,"N","Spetson","St",NA,2400,2498,2401,2499,2,c(24.864164, 24.864164, 36.06382, 36.06472),1414
"1392",184644720,"N","Spetson","St",NA,2200,2398,2201,2399,2,c(24.864164, 24.864164, 36.06292, 36.06382),1415
"1393",184644721,"N","Anntigonou","St",NA,4300,4398,4301,4399,2,c(24.865664, 24.864164, 36.06292, 36.06292),1416
"1394",184644722,"N","Spetson","St",NA,2100,2198,2101,2199,2,c(24.864064, 24.864164, 36.06192, 36.06292),1417
"1395",184644723,"N","Arbete","St",NA,4300,4398,4301,4399,2,c(24.865664, 24.864164, 36.06482, 36.06472),1418
"1396",184644724,"N","Nia","Ave",NA,2400,2498,2401,2499,2,c(24.865664, 24.865664, 36.06392, 36.06482),1419
"1397",184644725,"N","Arbete","St",NA,4200,4298,4201,4299,2,c(24.867164, 24.865664, 36.06482, 36.06482),1420
"1398",184644726,"N","Antoniadou","St",NA,4300,4398,4301,4399,2,c(24.865664, 24.864164, 36.06392, 36.06382),1421
"1399",184644727,"N","Nia","Ave",NA,2200,2398,2201,2399,2,c(24.865664, 24.865664, 36.06292, 36.06392),1422
"1400",184644728,"N","Antoniadou","St",NA,4200,4298,4201,4299,2,c(24.867138, 24.865664, 36.063929, 36.06392),1423
"1401",184644729,"N","Nia","Ave",NA,2100,2198,2101,2199,2,c(24.865664, 24.865664, 36.06202, 36.06292),1424
"1402",184644730,"N","Anntigonou","St",NA,4200,4298,4201,4299,2,c(24.867064, 24.865664, 36.06292, 36.06292),1425
"1403",184644731,"N","Androutsou","St",NA,4300,4398,4301,4399,2,c(24.865664, 24.864064, 36.06202, 36.06192),1426
"1404",184644732,"N","Nia","Ave",NA,1900,2098,1901,2099,2,c(24.865664, 24.865664, 36.06122, 36.06202),1427
"1405",184644733,"N","Androutsou","St",NA,4200,4298,4201,4299,2,c(24.867026, 24.865664, 36.06203, 36.06202),1428
"1406",184644734,"N","Spetson","St",NA,1900,2098,1901,2099,2,c(24.864064, 24.864064, 36.06122, 36.06192),1429
"1407",184644735,"N","Spetson","St",NA,1800,1898,1801,1899,2,c(24.864064, 24.864064, 36.06032, 36.06122),1430
"1408",184644736,"N","Amfitris","St",NA,4300,4398,4301,4399,2,c(24.865664, 24.864064, 36.06122, 36.06122),1431
"1409",184644737,"N","Spetson","St",NA,1600,1798,1603,1799,2,c(24.864064, 24.864064, 36.05942, 36.06032),1432
"1410",184644738,"N","Alm","St",NA,4300,4398,4301,4399,2,c(24.865564, 24.864064, 36.06032, 36.06032),1433
"1411",184644739,"N","Alexandrias","St",NA,4300,4398,4301,4399,2,c(24.865564, 24.864064, 36.05942, 36.05942),1434
"1412",184644740,"N","Spetson","St",NA,1500,1598,1501,1601,2,c(24.864064, 24.864064, 36.05852, 36.05942),1435
"1413",184644741,"N","Nia","Ave",NA,1800,1898,1801,1899,2,c(24.865564, 24.865664, 36.06032, 36.06122),1436
"1414",184644742,"N","Amfitris","St",NA,4200,4298,4201,4299,2,c(24.867064, 24.865664, 36.06122, 36.06122),1437
"1415",184644743,"N","Nia","Ave",NA,1600,1798,1601,1799,2,c(24.865564, 24.865564, 36.05942, 36.06032),1438
"1416",184644744,"N","Alm","St",NA,4200,4298,4201,4299,2,c(24.867064, 24.865564, 36.06032, 36.06032),1439
"1417",184644745,"N","Alexandrias","St",NA,4200,4298,4201,4299,2,c(24.867064, 24.865564, 36.05942, 36.05942),1440
"1418",184644746,"N","Nia","Ave",NA,1500,1598,1501,1599,2,c(24.865564, 24.865564, 36.05842, 36.05942),1441
"1419",184644747,"N","Tavla","St",NA,2400,2498,2401,2499,2,c(24.867138, 24.867164, 36.063929, 36.06482),1442
"1420",184644748,"N","Arbete","St",NA,4100,4198,4101,4199,2,c(24.868564, 24.867164, 36.06482, 36.06482),1443
"1421",184644749,"N","Tavla","St",NA,2200,2398,2201,2399,2,c(24.867064, 24.867138, 36.06292, 36.063929),1444
"1422",184644750,"N","Antoniadou","St",NA,4100,4198,4101,4199,2,c(24.86857, 24.867138, 36.063929, 36.063929),1445
"1423",184644751,"N","Anntigonou","St",NA,4100,4198,4101,4199,2,c(24.868564, 24.867064, 36.06292, 36.06292),1446
"1424",184644752,"N","Tavla","St",NA,2100,2198,2101,2199,2,c(24.867026, 24.867064, 36.06203, 36.06292),1447
"1425",184644753,"N","Oddisseos","St",NA,2400,2498,2401,2499,2,c(24.86857, 24.868564, 36.063929, 36.06482),1448
"1426",184644754,"N","Arbete","St",NA,4000,4098,4001,4099,2,c(24.869964, 24.868564, 36.06482, 36.06482),1449
"1427",184644755,"N","Oddisseos","St",NA,2200,2398,2201,2399,2,c(24.868564, 24.86857, 36.06292, 36.063929),1450
"1428",184644756,"N","Oddisseos","St",NA,2100,2198,2101,2199,2,c(24.868528, 24.868564, 36.06203, 36.06292),1451
"1429",184644757,"N","Anntigonou","St",NA,4000,4098,4001,4099,2,c(24.870064, 24.868564, 36.06292, 36.06292),1452
"1430",184644758,"N","Tavla","St",NA,1900,2098,1901,2099,2,c(24.867064, 24.867026, 36.06122, 36.06203),1453
"1431",184644759,"N","Tavla","St",NA,1800,1898,1801,1899,2,c(24.867064, 24.867064, 36.06032, 36.06122),1454
"1432",184644760,"N","Amfitris","St",NA,4100,4198,4101,4199,2,c(24.868564, 24.867064, 36.06122, 36.06122),1455
"1433",184644761,"N","Tavla","St",NA,1600,1798,1601,1799,2,c(24.867064, 24.867064, 36.05942, 36.06032),1456
"1434",184644762,"N","Alm","St",NA,4100,4198,4101,4199,2,c(24.868555, 24.867064, 36.060325, 36.06032),1457
"1435",184644763,"N","Alexandrias","St",NA,4100,4198,4101,4199,2,c(24.868564, 24.867064, 36.05942, 36.05942),1458
"1436",184644764,"N","Tavla","St",NA,1500,1598,1501,1599,2,c(24.867064, 24.867064, 36.05842, 36.05942),1459
"1437",184644765,"N","Androutsou","St",NA,4100,4198,4101,4199,2,c(24.868528, 24.867026, 36.06203, 36.06203),1460
"1438",184644766,"N","Oddisseos","St",NA,1900,2098,1901,2099,2,c(24.868564, 24.868528, 36.06122, 36.06203),1461
"1439",184644767,"N","Androutsou","St",NA,4000,4098,4001,4099,2,c(24.869975, 24.868528, 36.061999, 36.06203),1462
"1440",184644768,"N","Oddisseos","St",NA,1800,1898,1801,1899,2,c(24.868555, 24.868564, 36.060325, 36.06122),1463
"1441",184644769,"N","Amfitris","St",NA,4000,4098,4001,4099,2,c(24.869964, 24.868564, 36.06122, 36.06122),1464
"1442",184644770,"N","Oddisseos","St",NA,1600,1798,1601,1799,2,c(24.868564, 24.868555, 36.05942, 36.060325),1465
"1443",184644771,"N","Alm","St",NA,4000,4098,4001,4099,2,c(24.869966, 24.868555, 36.060331, 36.060325),1466
"1444",184644772,"N","Oddisseos","St",NA,1500,1598,1501,1599,2,c(24.868572, 24.868564, 36.05844, 36.05942),1467
"1445",184644773,"N","Alexandrias","St",NA,4000,4098,4001,4099,2,c(24.869964, 24.868564, 36.05942, 36.05942),1468
"1446",184644774,"N","Spetson","St",NA,1400,1498,1401,1499,2,c(24.864064, 24.864064, 36.05762, 36.05852),1469
"1447",184644775,"N","Alamanas","St",NA,4300,4398,4301,4399,2,c(24.865564, 24.864064, 36.05842, 36.05852),1470
"1448",184644776,"N","Agisilaou","St",NA,4400,4498,4401,4499,2,c(24.864064, 24.862464, 36.05762, 36.05752),1471
"1449",184644777,"N","Spetson","St",NA,1300,1398,1301,1399,2,c(24.864064, 24.864064, 36.05662, 36.05762),1472
"1450",184644778,"N","Agisilaou","St",NA,4300,4398,4301,4399,2,c(24.865564, 24.864064, 36.05752, 36.05762),1473
"1451",184644779,"N","Spetson","St",NA,1200,1298,1201,1299,2,c(24.864064, 24.864064, 36.05572, 36.05662),1474
"1452",184644780,"N","Agiasou","St",NA,4300,4398,4301,4399,2,c(24.865564, 24.864064, 36.05662, 36.05662),1475
"1453",184644781,"N","Spetson","St",NA,1100,1198,1101,1199,2,c(24.864064, 24.864064, 36.05472, 36.05572),1476
"1454",184644782,"N","Nia","Ave",NA,1400,1498,1401,1499,2,c(24.865564, 24.865564, 36.05752, 36.05842),1477
"1455",184644783,"N","Alamanas","St",NA,4200,4298,4201,4299,2,c(24.867064, 24.865564, 36.05842, 36.05842),1478
"1456",184644784,"N","Nia","Ave",NA,1300,1398,1301,1399,2,c(24.865564, 24.865564, 36.05662, 36.05752),1479
"1457",184644785,"N","Agisilaou","St",NA,4200,4298,4201,4299,2,c(24.867064, 24.865564, 36.05752, 36.05752),1480
"1458",184644786,"N","Nia","Ave",NA,1200,1298,1201,1299,2,c(24.865664, 24.865564, 36.05572, 36.05662),1481
"1459",184644787,"N","Agiasou","St",NA,4200,4298,4201,4299,2,c(24.867064, 24.865564, 36.05662, 36.05662),1482
"1460",184644788,"N","Nia","Ave",NA,1100,1198,1101,1199,2,c(24.865664, 24.865664, 36.05472, 36.05572),1483
"1461",184644789,"N","Agentes","St",NA,4200,4298,4201,4299,2,c(24.867064, 24.865664, 36.05572, 36.05572),1484
"1462",184644790,"N","Spetson","St",NA,1000,1098,1001,1099,2,c(24.864164, 24.864064, 36.05382, 36.05472),1485
"1463",184644791,"N","Achilleos","St",NA,4300,4398,4301,4399,2,c(24.865664, 24.864064, 36.05472, 36.05472),1486
"1464",184644792,"N","Spetson","St",NA,900,998,901,999,2,c(24.864064, 24.864164, 36.05292, 36.05382),1487
"1465",184644793,"N","Acera","St",NA,4300,4398,4301,4399,2,c(24.865564, 24.864164, 36.05382, 36.05382),1488
"1466",184644794,"N","Ermou","St",NA,4350,4398,4301,4399,2,c(24.865564, 24.864064, 36.05282, 36.05292),1489
"1467",184644795,"N","Spetson","St",NA,800,898,801,899,2,c(24.864164, 24.864064, 36.05192, 36.05292),1490
"1468",184644796,"N","Nia","Ave",NA,1000,1098,1001,1099,2,c(24.865564, 24.865664, 36.05382, 36.05472),1491
"1469",184644797,"N","Achilleos","St",NA,4200,4298,4201,4299,2,c(24.867064, 24.865664, 36.05472, 36.05472),1492
"1470",184644798,"N","Nia","Ave",NA,900,998,901,999,2,c(24.865564, 24.865564, 36.05282, 36.05382),1493
"1471",184644799,"N","Acera","St",NA,4200,4298,4201,4299,2,c(24.867064, 24.865564, 36.05382, 36.05382),1494
"1472",184644800,"N","Ermou","St",NA,4300,4348,4217,4299,2,c(24.865964, 24.865564, 36.05282, 36.05282),1495
"1473",184644801,"N","Ermou","St",NA,3914,4298,4201,4215,2,c(24.867164, 24.865964, 36.05282, 36.05282),1496
"1474",184644802,"N","Nia","Ave",NA,800,898,801,899,2,c(24.865964, 24.865964, 36.05192, 36.05282),1497
"1475",184644803,"N","Tavla","St",NA,1400,1498,1401,1499,2,c(24.867064, 24.867064, 36.05752, 36.05842),1498
"1476",184644804,"N","Tavla","St",NA,1300,1398,1301,1399,2,c(24.867064, 24.867064, 36.05662, 36.05752),1499
"1477",184644805,"N","Agisilaou","St",NA,4100,4198,4101,4199,2,c(24.868564, 24.867064, 36.05752, 36.05752),1500
"1478",184644806,"N","Tavla","St",NA,1200,1298,1201,1299,2,c(24.867064, 24.867064, 36.05572, 36.05662),1501
"1479",184644807,"N","Agiasou","St",NA,4100,4198,4101,4199,2,c(24.868564, 24.867064, 36.05662, 36.05662),1502
"1480",184644808,"N","Agentes","St",NA,4100,4198,4101,4199,2,c(24.868564, 24.867064, 36.05572, 36.05572),1503
"1481",184644809,"N","Tavla","St",NA,1100,1198,1101,1199,2,c(24.867064, 24.867064, 36.05472, 36.05572),1504
"1482",184644810,"N","Alamanas","St",NA,4100,4198,4101,4199,2,c(24.868572, 24.867064, 36.05844, 36.05842),1505
"1483",184644811,"N","Oddisseos","St",NA,1400,1498,1401,1499,2,c(24.868564, 24.868572, 36.05752, 36.05844),1506
"1484",184644812,"N","Alamanas","St",NA,4000,4098,4001,4099,2,c(24.869959, 24.868572, 36.058456, 36.05844),1507
"1485",184644813,"N","Oddisseos","St",NA,1300,1398,1301,1399,2,c(24.868564, 24.868564, 36.05662, 36.05752),1508
"1486",184644814,"N","Agisilaou","St",NA,4000,4098,4001,4099,2,c(24.869964, 24.868564, 36.05752, 36.05752),1509
"1487",184644815,"N","Oddisseos","St",NA,1200,1298,1201,1299,2,c(24.868564, 24.868564, 36.05572, 36.05662),1510
"1488",184644816,"N","Agiasou","St",NA,4000,4098,4001,4099,2,c(24.869964, 24.868564, 36.05662, 36.05662),1511
"1489",184644817,"N","Oddisseos","St",NA,1100,1198,1101,1199,2,c(24.868564, 24.868564, 36.05472, 36.05572),1512
"1490",184644818,"N","Agentes","St",NA,4000,4098,4001,4099,2,c(24.869964, 24.868564, 36.05572, 36.05572),1513
"1491",184644819,"N","Tavla","St",NA,1000,1098,1001,1099,2,c(24.867064, 24.867064, 36.05382, 36.05472),1514
"1492",184644820,"N","Achilleos","St",NA,4100,4198,4101,4199,2,c(24.868564, 24.867064, 36.05472, 36.05472),1515
"1493",184644821,"N","Tavla","St",NA,900,998,901,999,2,c(24.867164, 24.867064, 36.05282, 36.05382),1516
"1494",184644822,"N","Acera","St",NA,4100,4198,4101,4199,2,c(24.868564, 24.867064, 36.05382, 36.05382),1517
"1495",184644823,"N","Ermou","St",NA,NA,NA,4101,4199,2,c(24.868564, 24.867164, 36.05282, 36.05282),1518
"1496",184644824,"N","Oddisseos","St",NA,1000,1098,1001,1099,2,c(24.868564, 24.868564, 36.05382, 36.05472),1519
"1497",184644825,"N","Achilleos","St",NA,4000,4098,4001,4099,2,c(24.869964, 24.868564, 36.05472, 36.05472),1520
"1498",184644826,"N","Oddisseos","St",NA,900,998,901,999,2,c(24.868564, 24.868564, 36.05282, 36.05382),1521
"1499",184644827,"N","Acera","St",NA,4000,4098,4001,4099,2,c(24.869964, 24.868564, 36.05382, 36.05382),1522
"1500",184644828,"N","Ermou","St",NA,NA,NA,4001,4099,2,c(24.869964, 24.868564, 36.05282, 36.05282),1523
"1501",184644829,"N","Mikonou","St",NA,2400,2498,2401,2499,2,c(24.869964, 24.869964, 36.06392, 36.06482),1524
"1502",184644830,"N","Arbete","St",NA,3900,3998,3901,3999,2,c(24.871464, 24.869964, 36.06482, 36.06482),1525
"1503",184644831,"N","Antoniadou","St",NA,4000,4098,4001,4099,2,c(24.869964, 24.86857, 36.06392, 36.063929),1526
"1504",184644832,"N","Mikonou","St",NA,2200,2398,2201,2399,2,c(24.870064, 24.869964, 36.06292, 36.06392),1527
"1505",184644833,"N","Antoniadou","St",NA,3900,3998,3901,3999,2,c(24.871464, 24.869964, 36.06382, 36.06392),1528
"1506",184644834,"N","Anntigonou","St",NA,3900,3998,3901,3999,2,c(24.871464, 24.870064, 36.06292, 36.06292),1529
"1507",184644835,"N","Mikonou","St",NA,2100,2198,2101,2199,2,c(24.869975, 24.870064, 36.061999, 36.06292),1530
"1508",184644836,"N","Polvo","St",NA,2400,2498,2401,2499,2,c(24.871464, 24.871464, 36.06382, 36.06482),1531
"1509",184644837,"N","Arbete","St",NA,3800,3898,3801,3899,2,c(24.873264, 24.871464, 36.06452, 36.06482),1532
"1510",184644838,"N","Antoniadou","St",NA,3800,3898,3801,3899,2,c(24.873164, 24.871464, 36.06362, 36.06382),1533
"1511",184644839,"N","Polvo","St",NA,2100,2198,2101,2199,2,c(24.871428, 24.871464, 36.062045, 36.06292),1534
"1512",184644840,"N","Anntigonou","St",NA,3800,3898,3801,3899,2,c(24.873051, 24.871464, 36.062864, 36.06292),1535
"1513",184644841,"N","Mikonou","St",NA,1900,2098,1901,2099,2,c(24.869964, 24.869975, 36.06122, 36.061999),1536
"1514",184644842,"N","Androutsou","St",NA,3900,3998,3901,3999,2,c(24.871428, 24.869975, 36.062045, 36.061999),1537
"1515",184644843,"N","Mikonou","St",NA,1800,1898,1801,1899,2,c(24.869966, 24.869964, 36.060331, 36.06122),1538
"1516",184644844,"N","Amfitris","St",NA,3900,3998,3901,3999,2,c(24.871419, 24.869964, 36.061234, 36.06122),1539
"1517",184644845,"N","Mikonou","St",NA,1600,1798,1601,1799,2,c(24.869964, 24.869966, 36.05942, 36.060331),1540
"1518",184644846,"N","Alexandrias","St",NA,3900,3998,3901,3999,2,c(24.871347, 24.869964, 36.059427, 36.05942),1541
"1519",184644847,"N","Mikonou","St",NA,1500,1598,1501,1599,2,c(24.869959, 24.869964, 36.058456, 36.05942),1542
"1520",184644848,"N","Polvo","St",NA,1900,2098,1901,2099,2,c(24.871419, 24.871428, 36.061234, 36.062045),1543
"1521",184644849,"N","Androutsou","St",NA,3800,3898,3801,3899,2,c(24.872983, 24.871428, 36.062018, 36.062045),1544
"1522",184644850,"N","Polvo","St",NA,1800,1898,1801,1899,2,c(24.871369, 24.871419, 36.06033, 36.061234),1545
"1523",184644851,"N","Amfitris","St",NA,3800,3898,3801,3899,2,c(24.872964, 24.871419, 36.06122, 36.061234),1546
"1524",184644852,"N","Alm","St",NA,3900,3998,3901,3999,2,c(24.871369, 24.869966, 36.06033, 36.060331),1547
"1525",184644853,"N","Polvo","St",NA,1600,1798,1601,1799,2,c(24.871347, 24.871369, 36.059427, 36.06033),1548
"1526",184644854,"N","Alm","St",NA,3800,3898,3801,3899,2,c(24.872964, 24.871369, 36.06032, 36.06033),1549
"1527",184644855,"N","Alexandrias","St",NA,3800,3898,3801,3899,2,c(24.872964, 24.871347, 36.05942, 36.059427),1550
"1528",184644856,"N","Polvo","St",NA,1500,1598,1501,1599,2,c(24.871369, 24.871347, 36.058494, 36.059427),1551
"1529",184644857,"N","Estos","St",NA,2200,2398,2201,2399,2,c(24.873051, 24.873164, 36.062864, 36.06362),1552
"1530",184644858,"N","Antoniadou","St",NA,3700,3798,3701,3799,2,c(24.874764, 24.873164, 36.06362, 36.06362),1553
"1531",184644859,"N","Estos","St",NA,2400,2498,2401,2499,2,c(24.873164, 24.873264, 36.06362, 36.06452),1554
"1532",184644860,"N","Arbete","St",NA,3700,3798,3701,3799,2,c(24.874697, 24.873264, 36.064527, 36.06452),1555
"1533",184644861,"N","Anntigonou","St",NA,3700,3798,3701,3799,2,c(24.874674, 24.873051, 36.062864, 36.062864),1556
"1534",184644862,"N","Estos","St",NA,2100,2198,2101,2199,2,c(24.872983, 24.873051, 36.062018, 36.062864),1557
"1535",184644863,"N","Utmana","St",NA,2200,2398,2201,2399,2,c(24.874674, 24.874764, 36.062864, 36.06362),1558
"1536",184644864,"N","Utmana","St",NA,2400,2498,2401,2499,2,c(24.874764, 24.874697, 36.06362, 36.064527),1559
"1537",184644865,"N","Arbete","St",NA,3600,3698,3601,3699,2,c(24.876364, 24.874697, 36.06452, 36.064527),1560
"1538",184644866,"N","Androutsou","St",NA,3700,3798,3701,3799,2,c(24.874649, 24.872983, 36.062008, 36.062018),1561
"1539",184644867,"N","Utmana","St",NA,1900,2098,1901,2099,2,c(24.874564, 24.874649, 36.06122, 36.062008),1562
"1540",184644868,"N","Androutsou","St",NA,3600,3698,3601,3699,2,c(24.876356, 24.874649, 36.061991, 36.062008),1563
"1541",184644869,"N","Utmana","St",NA,2100,2198,2101,2199,2,c(24.874649, 24.874674, 36.062008, 36.062864),1564
"1542",184644870,"N","Estos","St",NA,1900,2098,1901,2099,2,c(24.872964, 24.872983, 36.06122, 36.062018),1565
"1543",184644871,"N","Estos","St",NA,1800,1898,1801,1899,2,c(24.872964, 24.872964, 36.06032, 36.06122),1566
"1544",184644872,"N","Amfitris","St",NA,3700,3798,3701,3799,2,c(24.874564, 24.872964, 36.06122, 36.06122),1567
"1545",184644873,"N","Estos","St",NA,1600,1798,1601,1799,2,c(24.872964, 24.872964, 36.05942, 36.06032),1568
"1546",184644874,"N","Alm","St",NA,3700,3798,3701,3799,2,c(24.874564, 24.872964, 36.06032, 36.06032),1569
"1547",184644875,"N","Alexandrias","St",NA,3700,3798,3701,3799,2,c(24.874464, 24.872964, 36.05942, 36.05942),1570
"1548",184644876,"N","Estos","St",NA,1500,1598,1501,1599,2,c(24.872964, 24.872964, 36.05852, 36.05942),1571
"1549",184644877,"N","Utmana","St",NA,1800,1898,1801,1899,2,c(24.874564, 24.874564, 36.06032, 36.06122),1572
"1550",184644878,"N","Amfitris","St",NA,3600,3698,3601,3699,2,c(24.876164, 24.874564, 36.06122, 36.06122),1573
"1551",184644879,"N","Utmana","St",NA,1600,1798,1601,1799,2,c(24.874464, 24.874564, 36.05942, 36.06032),1574
"1552",184644880,"N","Alm","St",NA,3600,3698,3601,3699,2,c(24.876164, 24.874564, 36.06032, 36.06032),1575
"1553",184644881,"N","Utmana","St",NA,1500,1598,1501,1599,2,c(24.874464, 24.874464, 36.05852, 36.05942),1576
"1554",184644882,"N","Alexandrias","St",NA,3600,3698,3601,3699,2,c(24.876164, 24.874464, 36.05942, 36.05942),1577
"1555",184644883,"N","Mikonou","St",NA,1400,1498,1401,1499,2,c(24.869964, 24.869959, 36.05752, 36.058456),1578
"1556",184644884,"N","Mikonou","St",NA,1300,1398,1301,1399,2,c(24.869964, 24.869964, 36.05662, 36.05752),1579
"1557",184644885,"N","Agisilaou","St",NA,3900,3998,3901,3999,2,c(24.871364, 24.869964, 36.05752, 36.05752),1580
"1558",184644886,"N","Mikonou","St",NA,1200,1298,1201,1299,2,c(24.869964, 24.869964, 36.05572, 36.05662),1581
"1559",184644887,"N","Agiasou","St",NA,3900,3998,3901,3999,2,c(24.871364, 24.869964, 36.05662, 36.05662),1582
"1560",184644888,"N","Agentes","St",NA,3900,3998,3901,3999,2,c(24.871444, 24.869964, 36.055739, 36.05572),1583
"1561",184644889,"N","Mikonou","St",NA,1100,1198,1101,1199,2,c(24.869964, 24.869964, 36.05472, 36.05572),1584
"1562",184644890,"N","Alamanas","St",NA,3900,3998,3901,3999,2,c(24.871369, 24.869959, 36.058494, 36.058456),1585
"1563",184644891,"N","Polvo","St",NA,1400,1498,1401,1499,2,c(24.871364, 24.871369, 36.05752, 36.058494),1586
"1564",184644892,"N","Alamanas","St",NA,3800,3898,3801,3899,2,c(24.872964, 24.871369, 36.05852, 36.058494),1587
"1565",184644893,"N","Polvo","St",NA,1300,1398,1301,1399,2,c(24.871364, 24.871364, 36.05662, 36.05752),1588
"1566",184644894,"N","Agisilaou","St",NA,3800,3898,3801,3899,2,c(24.872964, 24.871364, 36.05752, 36.05752),1589
"1567",184644895,"N","Polvo","St",NA,1200,1298,1201,1299,2,c(24.871444, 24.871364, 36.055739, 36.05662),1590
"1568",184644896,"N","Polvo","St",NA,1100,1198,1101,1199,2,c(24.871427, 24.871444, 36.054738, 36.055739),1591
"1569",184644897,"N","Mikonou","St",NA,1000,1098,1001,1099,2,c(24.869964, 24.869964, 36.05382, 36.05472),1592
"1570",184644898,"N","Achilleos","St",NA,3900,3998,3901,3999,2,c(24.871427, 24.869964, 36.054738, 36.05472),1593
"1571",184644899,"N","Mikonou","St",NA,900,998,901,999,2,c(24.869964, 24.869964, 36.05282, 36.05382),1594
"1572",184644900,"N","Acera","St",NA,3900,3998,3901,3999,2,c(24.871374, 24.869964, 36.053808, 36.05382),1595
"1573",184644901,"N","Polvo","St",NA,1000,1098,1001,1099,2,c(24.871374, 24.871427, 36.053808, 36.054738),1596
"1574",184644902,"N","Achilleos","St",NA,3800,3898,3801,3899,2,c(24.872964, 24.871427, 36.05472, 36.054738),1597
"1575",184644903,"N","Polvo","St",NA,900,998,901,999,2,c(24.871409, 24.871374, 36.052879, 36.053808),1598
"1576",184644904,"N","Acera","St",NA,3800,3898,3801,3899,2,c(24.872964, 24.871374, 36.05382, 36.053808),1599
"1577",184644905,"N","Ermou","St",NA,3900,3910,3901,3999,2,c(24.871409, 24.869964, 36.052879, 36.05282),1600
"1578",184644906,"N","Ermou","St",NA,3816,3898,3801,3899,2,c(24.872955, 24.871409, 36.05289, 36.052879),1601
"1579",184644907,"N","Polvo","St",NA,800,898,801,899,2,c(24.871374, 24.871409, 36.051901, 36.052879),1602
"1580",184644908,"N","Estos","St",NA,1400,1498,1401,1499,2,c(24.872964, 24.872964, 36.05752, 36.05852),1603
"1581",184644909,"N","Alamanas","St",NA,3700,3798,3701,3799,2,c(24.874464, 24.872964, 36.05852, 36.05852),1604
"1582",184644910,"N","Estos","St",NA,1300,1398,1301,1399,2,c(24.872969, 24.872964, 36.056641, 36.05752),1605
"1583",184644911,"N","Agisilaou","St",NA,3700,3798,3701,3799,2,c(24.874564, 24.872964, 36.05752, 36.05752),1606
"1584",184644912,"N","Agiasou","St",NA,3800,3898,3801,3899,2,c(24.872969, 24.871364, 36.056641, 36.05662),1607
"1585",184644913,"N","Estos","St",NA,1200,1298,1201,1299,2,c(24.872964, 24.872969, 36.05572, 36.056641),1608
"1586",184644914,"N","Agiasou","St",NA,3700,3798,3701,3799,2,c(24.874553, 24.872969, 36.056633, 36.056641),1609
"1587",184644915,"N","Agentes","St",NA,3800,3898,3801,3899,2,c(24.872964, 24.871444, 36.05572, 36.055739),1610
"1588",184644916,"N","Agentes","St",NA,3700,3798,3701,3799,2,c(24.874564, 24.872964, 36.05572, 36.05572),1611
"1589",184644917,"N","Estos","St",NA,1100,1198,1101,1199,2,c(24.872964, 24.872964, 36.05472, 36.05572),1612
"1590",184644918,"N","Utmana","St",NA,1400,1498,1401,1499,2,c(24.874564, 24.874464, 36.05752, 36.05852),1613
"1591",184644919,"N","Alamanas","St",NA,3600,3698,3601,3699,2,c(24.876164, 24.874464, 36.05852, 36.05852),1614
"1592",184644920,"N","Utmana","St",NA,1300,1398,1301,1399,2,c(24.874553, 24.874564, 36.056633, 36.05752),1615
